,Unnamed: 0,building_class_category,sale_price,gross_sqft,year_of_sale,year_built,ZipCode,neighborhood,residential_units,SchoolDist,BldgClass,YearAlter1,YearAlter2,LotArea,ResArea,UnitsRes,NumFloors,SP/Sq_ft
92540,92541,01 ONE FAMILY HOMES,512000.0,1700.0,2015,1960,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,1792.0,1360.0,1.0,2.0,301.1764705882353
92542,92543,01 ONE FAMILY HOMES,512000.0,856.0,2016,1920,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1800.0,856.0,1.0,1.5,598.1308411214953
92543,92544,01 ONE FAMILY HOMES,512000.0,1416.0,2017,1915,11208.0,CYPRESS HILLS,1,19.0,A9,0.0,0.0,3125.0,1416.0,1.0,2.0,361.5819209039548
92558,92559,01 ONE FAMILY HOMES,511500.0,1568.0,2015,1901,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,2000.0,1568.0,1.0,2.0,326.21173469387753
92861,92862,01 ONE FAMILY HOMES,510000.0,1360.0,2015,1965,11234.0,BERGEN BEACH,1,22.0,A5,0.0,0.0,2450.0,1360.0,1.0,2.0,375.0
92865,92866,01 ONE FAMILY HOMES,510000.0,988.0,2015,1925,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2342.0,988.0,1.0,1.5,516.1943319838057
92868,92869,01 ONE FAMILY HOMES,510000.0,1344.0,2015,1993,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,2949.0,1344.0,1.0,2.0,379.4642857142857
92871,92872,01 ONE FAMILY HOMES,510000.0,1196.0,2015,1930,11210.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,2050.0,1196.0,1.0,2.0,426.4214046822743
92873,92874,01 ONE FAMILY HOMES,510000.0,1524.0,2015,1925,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,1950.0,1524.0,1.0,2.5,334.6456692913386
92876,92877,01 ONE FAMILY HOMES,510000.0,2142.0,2015,1950,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,2900.0,1224.0,1.0,1.0,238.0952380952381
92877,92878,01 ONE FAMILY HOMES,510000.0,1332.0,2015,1935,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,1800.0,1332.0,1.0,2.0,382.8828828828829
92884,92885,01 ONE FAMILY HOMES,510000.0,1152.0,2015,1915,11210.0,MIDWOOD,1,22.0,A9,0.0,0.0,2000.0,1152.0,1.0,2.0,442.7083333333333
92885,92886,01 ONE FAMILY HOMES,510000.0,1452.0,2015,1925,11229.0,SHEEPSHEAD BAY,1,22.0,A1,0.0,0.0,3144.0,1452.0,1.0,2.0,351.2396694214876
92897,92898,01 ONE FAMILY HOMES,510000.0,1985.0,2016,1905,11221.0,BUSHWICK,1,32.0,A9,0.0,0.0,1667.0,1168.0,1.0,2.0,256.92695214105794
92898,92899,01 ONE FAMILY HOMES,510000.0,1620.0,2016,1930,11236.0,CANARSIE,1,18.0,S1,0.0,0.0,1520.0,810.0,1.0,2.0,314.81481481481484
92902,92903,01 ONE FAMILY HOMES,510000.0,1520.0,2016,1985,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1779.0,1520.0,1.0,2.0,335.5263157894737
92903,92904,01 ONE FAMILY HOMES,510000.0,1430.0,2016,1988,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,3408.0,1430.0,1.0,2.0,356.64335664335664
92904,92905,01 ONE FAMILY HOMES,510000.0,1344.0,2016,1989,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1652.0,1344.0,1.0,2.0,379.4642857142857
92905,92906,01 ONE FAMILY HOMES,510000.0,2016.0,2016,1930,11213.0,CROWN HEIGHTS,1,17.0,S1,0.0,0.0,1458.0,1008.0,1.0,2.0,252.97619047619048
92906,92907,01 ONE FAMILY HOMES,510000.0,2016.0,2016,1930,11213.0,CROWN HEIGHTS,1,17.0,S1,0.0,0.0,1458.0,1008.0,1.0,2.0,252.97619047619048
92907,92908,01 ONE FAMILY HOMES,510000.0,1508.0,2016,1910,11208.0,CYPRESS HILLS,1,19.0,A9,0.0,0.0,3750.0,1508.0,1.0,2.0,338.19628647214853
92914,92915,01 ONE FAMILY HOMES,510000.0,2098.0,2016,1899,11230.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,4500.0,2098.0,1.0,2.75,243.0886558627264
92915,92916,01 ONE FAMILY HOMES,510000.0,1322.0,2016,1910,11203.0,FLATBUSH-EAST,1,17.0,A9,0.0,0.0,2000.0,1322.0,1.0,2.0,385.7791225416036
92916,92917,01 ONE FAMILY HOMES,510000.0,1600.0,2016,1950,11203.0,FLATBUSH-EAST,1,17.0,A9,2014.0,0.0,2000.0,1600.0,1.0,2.0,318.75
92920,92921,01 ONE FAMILY HOMES,510000.0,2556.0,2016,1940,11203.0,FLATBUSH-NORTH,1,18.0,A5,0.0,0.0,1841.0,1704.0,1.0,2.0,199.5305164319249
92921,92922,01 ONE FAMILY HOMES,510000.0,1650.0,2016,2006,11234.0,FLATLANDS,1,22.0,A1,0.0,0.0,1799.0,1100.0,1.0,2.0,309.09090909090907
92923,92924,01 ONE FAMILY HOMES,510000.0,868.0,2016,1925,11229.0,GERRITSEN BEACH,1,22.0,A9,0.0,0.0,1212.0,868.0,1.0,2.0,587.557603686636
92926,92927,01 ONE FAMILY HOMES,510000.0,1305.0,2016,1930,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2000.0,1305.0,1.0,2.0,390.8045977011494
92929,92930,01 ONE FAMILY HOMES,510000.0,1126.0,2016,1920,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,3000.0,1126.0,1.0,2.0,452.93072824156303
92930,92931,01 ONE FAMILY HOMES,510000.0,1792.0,2016,1930,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,2232.0,856.0,1.0,1.0,284.5982142857143
92943,92944,01 ONE FAMILY HOMES,510000.0,1221.0,2017,1960,11236.0,CANARSIE,1,18.0,A1,0.0,0.0,4167.0,968.0,1.0,1.0,417.6904176904177
92947,92948,01 ONE FAMILY HOMES,510000.0,1344.0,2017,1993,11224.0,CONEY ISLAND,1,21.0,A1,0.0,0.0,1246.0,1344.0,1.0,2.0,379.4642857142857
92951,92952,01 ONE FAMILY HOMES,510000.0,1848.0,2017,1899,11226.0,FLATBUSH-CENTRAL,1,22.0,A5,0.0,0.0,2000.0,1848.0,1.0,2.0,275.97402597402595
92955,92956,01 ONE FAMILY HOMES,510000.0,1650.0,2017,1910,11203.0,FLATBUSH-EAST,1,17.0,A9,0.0,0.0,1800.0,1650.0,1.0,2.0,309.09090909090907
92956,92957,01 ONE FAMILY HOMES,510000.0,1554.0,2017,1940,11203.0,FLATBUSH-EAST,1,17.0,A2,0.0,0.0,2150.0,840.0,1.0,1.0,328.18532818532816
92957,92958,01 ONE FAMILY HOMES,510000.0,1280.0,2017,1920,11203.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1280.0,1.0,2.0,398.4375
92959,92960,01 ONE FAMILY HOMES,510000.0,1773.0,2017,1940,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,1817.0,1260.0,1.0,2.0,287.6480541455161
92963,92964,01 ONE FAMILY HOMES,510000.0,1008.0,2017,1930,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1738.0,1008.0,1.0,2.0,505.95238095238096
92964,92965,01 ONE FAMILY HOMES,510000.0,1216.0,2017,1955,11229.0,GERRITSEN BEACH,1,22.0,A5,0.0,0.0,1440.0,1216.0,1.0,2.0,419.4078947368421
92968,92969,01 ONE FAMILY HOMES,510000.0,840.0,2017,1930,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2000.0,840.0,1.0,2.0,607.1428571428571
92970,92971,01 ONE FAMILY HOMES,510000.0,1316.0,2017,1920,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2000.0,1316.0,1.0,2.0,387.53799392097267
92972,92973,01 ONE FAMILY HOMES,510000.0,1520.0,2017,1985,11224.0,SEAGATE,1,21.0,A5,0.0,0.0,2000.0,1520.0,1.0,2.0,335.5263157894737
93129,93130,01 ONE FAMILY HOMES,509574.0,952.0,2016,1920,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,1783.0,952.0,1.0,2.0,535.2668067226891
93152,93153,01 ONE FAMILY HOMES,509125.0,1800.0,2017,1901,11207.0,EAST NEW YORK,1,19.0,S1,0.0,0.0,1000.0,900.0,1.0,2.0,282.84722222222223
93176,93177,01 ONE FAMILY HOMES,509081.0,2304.0,2015,1935,11225.0,CROWN HEIGHTS,1,17.0,A4,0.0,0.0,3194.0,2304.0,1.0,2.0,220.95529513888889
93194,93195,01 ONE FAMILY HOMES,509000.0,1828.0,2017,1950,11203.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,1444.0,1330.0,1.0,2.0,278.4463894967177
93195,93196,01 ONE FAMILY HOMES,509000.0,1800.0,2017,1930,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,2500.0,1800.0,1.0,2.0,282.77777777777777
93240,93241,01 ONE FAMILY HOMES,508000.0,1374.0,2017,1930,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1374.0,1.0,2.0,369.72343522561863
93272,93273,01 ONE FAMILY HOMES,507500.0,812.0,2017,1925,11236.0,CANARSIE,1,18.0,A2,0.0,0.0,2342.0,812.0,1.0,1.0,625.0
93331,93332,01 ONE FAMILY HOMES,507000.0,1624.0,2015,1965,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,2326.0,1216.0,1.0,2.0,312.192118226601
93335,93336,01 ONE FAMILY HOMES,507000.0,2243.0,2017,1925,11204.0,BOROUGH PARK,1,20.0,A1,0.0,0.0,3756.0,2243.0,1.0,2.75,226.0365581810076
93415,93416,01 ONE FAMILY HOMES,506000.0,1288.0,2017,1920,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2000.0,1288.0,1.0,2.0,392.85714285714283
93613,93614,01 ONE FAMILY HOMES,505000.0,1098.0,2015,1910,11204.0,BENSONHURST,1,20.0,A5,0.0,0.0,3500.0,1098.0,1.0,2.0,459.92714025500914
93620,93621,01 ONE FAMILY HOMES,505000.0,1235.0,2015,1920,11208.0,CYPRESS HILLS,1,19.0,A5,0.0,0.0,2500.0,1473.0,1.0,2.5,408.9068825910931
93626,93627,01 ONE FAMILY HOMES,505000.0,1276.0,2015,1925,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,2800.0,1276.0,1.0,2.0,395.76802507836993
93627,93628,01 ONE FAMILY HOMES,505000.0,2117.0,2015,1960,11224.0,SEAGATE,1,21.0,A2,0.0,0.0,4000.0,1210.0,1.0,1.0,238.54511100614076
93629,93630,01 ONE FAMILY HOMES,505000.0,1632.0,2015,1940,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1783.0,1088.0,1.0,2.0,309.4362745098039
93634,93635,01 ONE FAMILY HOMES,505000.0,2310.0,2016,1965,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2700.0,1680.0,1.0,2.0,218.6147186147186
93638,93639,01 ONE FAMILY HOMES,505000.0,1537.0,2016,1901,11208.0,CYPRESS HILLS,1,19.0,A1,0.0,0.0,2500.0,1537.0,1.0,2.0,328.56213402732595
93647,93648,01 ONE FAMILY HOMES,505000.0,625.0,2017,1899,11233.0,BEDFORD STUYVESANT,1,16.0,A9,0.0,0.0,2500.0,625.0,1.0,1.5,808.0
93648,93649,01 ONE FAMILY HOMES,505000.0,2080.0,2017,1920,11235.0,BRIGHTON BEACH,1,21.0,A9,0.0,0.0,1600.0,1040.0,1.0,1.0,242.78846153846155
93652,93653,01 ONE FAMILY HOMES,505000.0,1800.0,2017,1925,11207.0,CYPRESS HILLS,1,19.0,A1,0.0,0.0,2660.0,1800.0,1.0,2.0,280.55555555555554
93653,93654,01 ONE FAMILY HOMES,505000.0,1608.0,2017,1940,11208.0,EAST NEW YORK,1,19.0,A1,0.0,0.0,2162.0,1608.0,1.0,2.0,314.0547263681592
93654,93655,01 ONE FAMILY HOMES,505000.0,1890.0,2017,1940,11203.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,1710.0,1296.0,1.0,2.0,267.1957671957672
93655,93656,01 ONE FAMILY HOMES,505000.0,1296.0,2017,1960,11234.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,1800.0,1296.0,1.0,2.0,389.6604938271605
93746,93747,01 ONE FAMILY HOMES,504064.0,1504.0,2017,1984,11234.0,BERGEN BEACH,1,22.0,A5,0.0,0.0,2450.0,1504.0,1.0,2.0,335.1489361702128
93763,93764,01 ONE FAMILY HOMES,504000.0,1832.0,2015,1930,11203.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,2200.0,1832.0,1.0,2.0,275.10917030567686
93805,93806,01 ONE FAMILY HOMES,503000.0,1664.0,2015,1910,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,2400.0,1664.0,1.0,3.0,302.28365384615387
93807,93808,01 ONE FAMILY HOMES,503000.0,1084.0,2016,1925,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2500.0,1084.0,1.0,2.0,464.0221402214022
93808,93809,01 ONE FAMILY HOMES,503000.0,1344.0,2017,1989,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1652.0,1344.0,1.0,2.0,374.2559523809524
93838,93839,01 ONE FAMILY HOMES,502500.0,1325.0,2015,1930,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2200.0,1325.0,1.0,2.5,379.24528301886795
93961,93962,01 ONE FAMILY HOMES,500900.0,1567.0,2015,1930,11234.0,MARINE PARK,1,22.0,A5,0.0,0.0,1440.0,1140.0,1.0,2.0,319.6553924696873
94537,94538,01 ONE FAMILY HOMES,500000.0,2242.0,2015,1931,11220.0,BAY RIDGE,1,20.0,K4,0.0,0.0,1900.0,912.0,1.0,2.0,223.01516503122212
94540,94541,01 ONE FAMILY HOMES,500000.0,1200.0,2015,1899,11221.0,BEDFORD STUYVESANT,1,16.0,A9,0.0,0.0,1375.0,1200.0,1.0,2.0,416.6666666666667
94563,94564,01 ONE FAMILY HOMES,500000.0,1440.0,2015,1935,11224.0,CONEY ISLAND,1,21.0,S1,0.0,0.0,800.0,720.0,1.0,2.0,347.22222222222223
94571,94572,01 ONE FAMILY HOMES,500000.0,908.0,2015,1920,11226.0,FLATBUSH-CENTRAL,1,17.0,D3,2016.0,2016.0,2823.0,6356.0,9.0,4.0,550.6607929515418
94574,94575,01 ONE FAMILY HOMES,500000.0,2274.0,2015,1915,11203.0,FLATBUSH-NORTH,1,17.0,K4,0.0,0.0,6000.0,714.0,1.0,2.0,219.8768689533861
94575,94576,01 ONE FAMILY HOMES,500000.0,1496.0,2015,1925,11203.0,FLATBUSH-NORTH,1,17.0,A9,0.0,0.0,2666.0,1496.0,1.0,2.0,334.2245989304813
94580,94581,01 ONE FAMILY HOMES,500000.0,858.0,2015,1925,11214.0,GRAVESEND,1,21.0,A1,0.0,0.0,1289.0,858.0,1.0,2.0,582.7505827505828
94585,94586,01 ONE FAMILY HOMES,500000.0,2160.0,2015,1940,11229.0,MADISON,1,22.0,A5,0.0,0.0,1850.0,1440.0,1.0,2.0,231.4814814814815
94586,94587,01 ONE FAMILY HOMES,500000.0,1248.0,2015,1925,11229.0,MADISON,1,22.0,A1,0.0,0.0,2600.0,1248.0,1.0,2.0,400.64102564102564
94590,94591,01 ONE FAMILY HOMES,500000.0,1316.0,2015,1930,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2000.0,1316.0,1.0,2.0,379.9392097264438
94591,94592,01 ONE FAMILY HOMES,500000.0,1036.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1530.0,1036.0,1.0,2.0,482.6254826254826
94592,94593,01 ONE FAMILY HOMES,500000.0,1632.0,2015,1925,11210.0,MIDWOOD,1,22.0,A5,0.0,0.0,2048.0,1632.0,1.0,2.5,306.37254901960785
94596,94597,01 ONE FAMILY HOMES,500000.0,1972.0,2015,1925,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2633.0,1972.0,1.0,2.0,253.5496957403651
94598,94599,01 ONE FAMILY HOMES,500000.0,1315.0,2015,1930,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2200.0,1315.0,1.0,2.0,380.22813688212926
94617,94618,01 ONE FAMILY HOMES,500000.0,1026.0,2016,1925,11234.0,BERGEN BEACH,1,22.0,A2,0.0,0.0,7200.0,1026.0,1.0,1.0,487.32943469785573
94618,94619,01 ONE FAMILY HOMES,500000.0,1036.0,2016,1925,11234.0,BERGEN BEACH,1,22.0,A9,0.0,0.0,2000.0,1036.0,1.0,2.0,482.6254826254826
94619,94620,01 ONE FAMILY HOMES,500000.0,1251.0,2016,1955,11234.0,BERGEN BEACH,1,22.0,A2,0.0,0.0,3700.0,1251.0,1.0,1.67,399.68025579536373
94640,94641,01 ONE FAMILY HOMES,500000.0,1850.0,2016,1931,11236.0,CANARSIE,1,18.0,S1,0.0,0.0,2953.0,1450.0,1.0,1.0,270.27027027027026
94641,94642,01 ONE FAMILY HOMES,500000.0,1221.0,2016,1960,11236.0,CANARSIE,1,18.0,A1,0.0,0.0,4167.0,968.0,1.0,1.0,409.5004095004095
94649,94650,01 ONE FAMILY HOMES,500000.0,1344.0,2016,1989,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,2832.0,1344.0,1.0,2.0,372.0238095238095
94650,94651,01 ONE FAMILY HOMES,500000.0,1344.0,2016,1993,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,2969.0,1344.0,1.0,2.0,372.0238095238095
94655,94656,01 ONE FAMILY HOMES,500000.0,2250.0,2016,1920,11207.0,CYPRESS HILLS,1,19.0,S1,0.0,0.0,2362.0,1125.0,1.0,2.0,222.22222222222223
94660,94661,01 ONE FAMILY HOMES,500000.0,2260.0,2016,1920,11228.0,DYKER HEIGHTS,1,20.0,A5,0.0,0.0,2400.0,1480.0,1.0,2.0,221.23893805309734
94669,94670,01 ONE FAMILY HOMES,500000.0,1312.0,2016,1920,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,2000.0,1312.0,1.0,2.0,381.0975609756098
94670,94671,01 ONE FAMILY HOMES,500000.0,1704.0,2016,1910,11203.0,FLATBUSH-EAST,1,22.0,A5,0.0,0.0,1500.0,1704.0,1.0,2.0,293.42723004694835
94671,94672,01 ONE FAMILY HOMES,500000.0,1248.0,2016,1925,11203.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1248.0,1.0,2.0,400.64102564102564
94672,94673,01 ONE FAMILY HOMES,500000.0,1408.0,2016,1925,11210.0,FLATBUSH-EAST,1,22.0,A5,0.0,0.0,1591.0,1408.0,1.0,2.0,355.1136363636364
94675,94676,01 ONE FAMILY HOMES,500000.0,1472.0,2016,1920,11203.0,FLATBUSH-NORTH,1,18.0,A5,0.0,0.0,2075.0,1472.0,1.0,2.0,339.67391304347825
94688,94689,01 ONE FAMILY HOMES,500000.0,1846.0,2016,1930,11229.0,MADISON,1,22.0,A1,0.0,0.0,2730.0,1846.0,1.0,2.0,270.85590465872156
94689,94690,01 ONE FAMILY HOMES,500000.0,1264.0,2016,1910,11229.0,MADISON,1,22.0,A9,0.0,0.0,2240.0,1264.0,1.0,2.0,395.56962025316454
94703,94704,01 ONE FAMILY HOMES,500000.0,1470.0,2016,1910,11235.0,SHEEPSHEAD BAY,1,21.0,A1,0.0,0.0,1265.0,1470.0,1.0,2.0,340.13605442176873
94717,94718,01 ONE FAMILY HOMES,500000.0,2025.0,2017,1901,11216.0,BEDFORD STUYVESANT,1,13.0,A9,0.0,0.0,1875.0,1350.0,1.0,2.0,246.91358024691357
94723,94724,01 ONE FAMILY HOMES,500000.0,1036.0,2017,1925,11234.0,BERGEN BEACH,1,22.0,A9,0.0,0.0,2000.0,1036.0,1.0,2.0,482.6254826254826
94729,94730,01 ONE FAMILY HOMES,500000.0,1190.0,2017,1930,11212.0,BROWNSVILLE,1,23.0,S1,0.0,0.0,2100.0,595.0,1.0,2.0,420.16806722689074
94736,94737,01 ONE FAMILY HOMES,500000.0,2079.0,2017,1935,11236.0,CANARSIE,1,18.0,A2,0.0,0.0,2667.0,1188.0,1.0,1.0,240.5002405002405
94738,94739,01 ONE FAMILY HOMES,500000.0,1620.0,2017,1931,11236.0,CANARSIE,1,18.0,S1,0.0,0.0,1503.0,810.0,1.0,2.0,308.641975308642
94747,94748,01 ONE FAMILY HOMES,500000.0,1344.0,2017,1989,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1652.0,1344.0,1.0,2.0,372.0238095238095
94749,94750,01 ONE FAMILY HOMES,500000.0,2100.0,2017,1910,11213.0,CROWN HEIGHTS,1,17.0,A1,0.0,0.0,2000.0,1400.0,1.0,2.0,238.0952380952381
94760,94761,01 ONE FAMILY HOMES,500000.0,2400.0,2017,1925,11203.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,2000.0,1600.0,1.0,2.0,208.33333333333334
94761,94762,01 ONE FAMILY HOMES,500000.0,1619.0,2017,1925,11203.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,3000.0,1619.0,1.0,2.0,308.83261272390365
94762,94763,01 ONE FAMILY HOMES,500000.0,1560.0,2017,1915,11210.0,FLATBUSH-EAST,1,22.0,A5,0.0,0.0,2000.0,1560.0,1.0,2.0,320.5128205128205
94774,94775,01 ONE FAMILY HOMES,500000.0,1284.0,2017,1950,11203.0,FLATBUSH-NORTH,1,18.0,A5,0.0,0.0,1800.0,1284.0,1.0,2.0,389.4080996884735
94776,94777,01 ONE FAMILY HOMES,500000.0,1600.0,2017,1931,11234.0,FLATLANDS,1,22.0,S1,0.0,0.0,968.0,800.0,1.0,2.0,312.5
94777,94778,01 ONE FAMILY HOMES,500000.0,1885.0,2017,1955,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,1500.0,1296.0,1.0,2.0,265.2519893899204
94778,94779,01 ONE FAMILY HOMES,500000.0,1219.0,2017,1920,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,3600.0,1219.0,1.0,1.0,410.17227235438884
94779,94780,01 ONE FAMILY HOMES,500000.0,1216.0,2017,1955,11229.0,GERRITSEN BEACH,1,22.0,A5,0.0,0.0,1440.0,1216.0,1.0,2.0,411.1842105263158
94785,94786,01 ONE FAMILY HOMES,500000.0,1191.0,2017,1925,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2805.0,1191.0,1.0,1.75,419.81528127623847
94786,94787,01 ONE FAMILY HOMES,500000.0,938.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,938.0,1.0,2.0,533.0490405117271
94787,94788,01 ONE FAMILY HOMES,500000.0,876.0,2017,1925,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2000.0,876.0,1.0,1.0,570.7762557077625
94792,94793,01 ONE FAMILY HOMES,500000.0,1970.0,2017,1910,11218.0,OCEAN PARKWAY-NORTH,1,20.0,A1,1993.0,1998.0,3000.0,1970.0,1.0,2.5,253.80710659898477
94793,94794,01 ONE FAMILY HOMES,500000.0,1696.0,2017,1935,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,0.0,0.0,2400.0,1696.0,1.0,2.0,294.811320754717
94795,94796,01 ONE FAMILY HOMES,500000.0,1166.0,2017,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,1733.0,1166.0,1.0,2.75,428.8164665523156
94796,94797,01 ONE FAMILY HOMES,500000.0,1601.0,2017,1955,11234.0,OLD MILL BASIN,1,22.0,A2,0.0,0.0,3000.0,915.0,1.0,1.0,312.3048094940662
94797,94798,01 ONE FAMILY HOMES,500000.0,1608.0,2017,1925,11234.0,OLD MILL BASIN,1,22.0,A2,0.0,0.0,3250.0,1608.0,1.0,2.0,310.9452736318408
94802,94803,01 ONE FAMILY HOMES,500000.0,1520.0,2017,1985,11224.0,SEAGATE,1,21.0,A5,0.0,0.0,2000.0,1520.0,1.0,2.0,328.94736842105266
94805,94806,01 ONE FAMILY HOMES,500000.0,612.0,2017,1920,11235.0,SHEEPSHEAD BAY,1,22.0,A2,0.0,0.0,1076.0,612.0,1.0,1.0,816.9934640522875
95235,95236,01 ONE FAMILY HOMES,499999.0,1584.0,2015,1960,11234.0,BERGEN BEACH,1,22.0,A9,0.0,0.0,2300.0,1224.0,1.0,2.0,315.65593434343435
95247,95248,01 ONE FAMILY HOMES,499999.0,850.0,2017,1901,11208.0,EAST NEW YORK,1,19.0,A9,0.0,0.0,1600.0,850.0,1.0,2.0,588.2341176470588
95248,95249,01 ONE FAMILY HOMES,499999.0,1140.0,2017,1920,11208.0,EAST NEW YORK,1,19.0,A9,0.0,0.0,1680.0,1140.0,1.0,2.0,438.5956140350877
95249,95250,01 ONE FAMILY HOMES,499999.0,1224.0,2017,1960,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,1800.0,1224.0,1.0,2.0,408.49591503267976
95250,95251,01 ONE FAMILY HOMES,499999.0,895.0,2017,1940,11235.0,SHEEPSHEAD BAY,1,22.0,S1,0.0,0.0,2000.0,680.0,1.0,1.0,558.6581005586593
95312,95313,01 ONE FAMILY HOMES,499990.0,1942.0,2016,1931,11221.0,BEDFORD STUYVESANT,1,16.0,S1,0.0,0.0,1456.0,971.0,1.0,2.0,257.46138002059735
95523,95524,01 ONE FAMILY HOMES,499500.0,1536.0,2015,1920,11203.0,FLATBUSH-EAST,1,18.0,A1,0.0,0.0,2000.0,1536.0,1.0,2.0,325.1953125
95526,95527,01 ONE FAMILY HOMES,499500.0,1935.0,2015,1915,11233.0,OCEAN HILL,1,23.0,A4,0.0,0.0,1500.0,1230.0,1.0,2.0,258.13953488372096
95537,95538,01 ONE FAMILY HOMES,499500.0,1105.0,2017,1920,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1800.0,1105.0,1.0,1.5,452.03619909502265
95538,95539,01 ONE FAMILY HOMES,499500.0,1320.0,2017,1940,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,1600.0,960.0,1.0,2.0,378.40909090909093
95965,95966,01 ONE FAMILY HOMES,499000.0,2080.0,2015,1933,11210.0,FLATBUSH-CENTRAL,1,22.0,S1,0.0,0.0,2677.0,1040.0,1.0,2.0,239.90384615384616
95966,95967,01 ONE FAMILY HOMES,499000.0,2736.0,2015,1931,11210.0,FLATBUSH-EAST,1,22.0,S1,0.0,0.0,1950.0,1368.0,1.0,2.0,182.3830409356725
95972,95973,01 ONE FAMILY HOMES,499000.0,1728.0,2015,1930,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,2500.0,1728.0,1.0,2.0,288.77314814814815
95975,95976,01 ONE FAMILY HOMES,499000.0,1730.0,2015,1925,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,3000.0,1730.0,1.0,2.75,288.4393063583815
95976,95977,01 ONE FAMILY HOMES,499000.0,1066.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1530.0,1066.0,1.0,2.0,468.1050656660413
95977,95978,01 ONE FAMILY HOMES,499000.0,1036.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1530.0,1036.0,1.0,2.0,481.66023166023166
95978,95979,01 ONE FAMILY HOMES,499000.0,1592.0,2015,1950,11234.0,MARINE PARK,1,22.0,A5,0.0,0.0,1600.0,1088.0,1.0,2.0,313.4422110552764
96009,96010,01 ONE FAMILY HOMES,499000.0,1482.0,2016,1925,11203.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1482.0,1.0,2.5,336.7071524966262
